property_id,property_name,city,tier_city,hotel_star_rating,min_price,max_price,avg_price,rating_location,rating_hospitality,rating_facilities,rating_cleanliness,rating_value_for_money,rating_food,overall_review_count,overall_review_score,site_review_count,site_review_rating,value_segment
ZRX11862,HOTEL PARADISE PALACE INN HIGHWAY HOTEL,Pondicherry,B2,3,1861,2225,2043,1.1,2.1,1.4,2,3.3,1.3,1959,3.02,171,1.4,
ZRX11864,HOTEL BENGAL LODGE,Pune,A,1,1416,1717,1566.5,2.6,3.9,3.4,1.9,4.5,1.3,1088,3.36,114,1.4,
ZRX11867,Executive inn,Delhi,A1,1,1545,2163,1854,2.2,3.1,4.3,3.2,2.8,1.5,1278,3.58,377,3.8,
ZRX11873,The Berawtlanj Cottage,Agra,B1,1,1015,1347,1181,4.8,1.9,3.8,1.7,3.8,4.2,1626,2.95,434,4.2,
ZRX11875,Mahavira Bunglow 2,Pondicherry,B2,1,742,1032,887,3.3,1.1,1.3,2.3,2.9,3.3,1012,2.43,446,2.7,
ZRX11880,Amboli Hill Resort,Gandhinagar,A,1,1215,1551,1383,4.6,2.7,1.1,4,3.4,1.8,1246,2.74,217,4.8,
ZRX11892,HomeStays Goa,Gorakhpur,B2,2,1206,1607,1406.5,3.1,3.6,1.8,3.5,1.5,4.8,1268,3.16,612,2.6,
ZRX11899,Hotel Celestiial,Dehradun,B2,3,1779,2399,2089,1.3,2.1,1.8,1.8,2.5,1.3,1238,2.4,261,2.4,
ZRX11900,16 Degrees North,Gandhinagar,A,3,2628,3867,3247.5,1,2.9,3.7,1.7,1.4,1.6,1429,2.98,614,1.9,
ZRX11904,The Fern kadamba Hotel and Spa Goa,Bangalore,A1,5,10518,11656,11087,3.9,4.8,1.4,3.8,3.6,1.1,1270,3.12,180,3.2,
ZRX11908,Shivam Resort,Bhavnagar,B2,1,849,1155,1002,2.7,3,4.1,4.2,4.4,4.9,1460,2.44,542,4.8,
ZRX11910,Delta Residency Goa,Rajkot,B1,3,2091,2794,2442.5,1.8,4.7,2.5,3.5,1.9,3.1,868,2.6,336,3.6,
ZRX11913,Baga Bay,Vijayawada,B1,1,1168,1247,1207.5,1.3,2.6,3.1,4.2,1.7,2.4,1129,2.8,504,1.4,
ZRX11920,Pearl King Villa,Vadodara,A,1,1304,1520,1412,3,2.6,3.8,1.9,3.6,1.7,1347,2.98,255,1.9,
ZRX11921,Lazy Lagoon Sarovar Portico Suites,Ahmedabad,A,4,4669,6294,5481.5,3.2,1.2,3.7,3,2.1,4.2,1063,3.68,259,4,
ZRX11922,Willo's Apartments,Nagpur,A,2,1730,2488,2109,4.6,2.2,1.4,3.3,5,1.6,1178,3.14,319,4.7,
ZRX11925,Casa Melhor Luxurious 1BHK apartment,Pune,A,1,1208,1764,1486,3.4,2.2,2.9,2.8,2.8,2.6,1424,3.11,88,2.7,
ZRX11929,Hotel Orion,Vellore,B2,3,1806,2223,2014.5,1,1.6,3.7,4.4,1.3,3.4,1351,2.77,305,1.5,
ZRX11930,Royal Mirage Boutique,Pune,A,1,1259,1786,1522.5,3.4,4.5,1.1,2.1,1.1,2.4,750,3.91,255,1.1,
ZRX11942,Goa Marriott Resort & Spa,Dehradun,B2,5,3768,5165,4466.5,3.9,2.6,3.6,4.9,1.8,1.3,944,2.17,182,1,
ZRX11948,Laura Guest Rooms,Varanasi,B1,1,823,1235,1029,3.5,2.1,2.1,4.8,1.7,3.5,1452,3.16,603,1.3,
ZRX11949,The Long Bay,Rajkot,B1,1,838,1228,1033,2.7,1.4,4.9,1.1,4.1,4.7,961,3.23,341,1.4,
ZRX11950,Vagator House,Jammu,B2,3,1894,2058,1976,1.6,1.6,2.9,3.5,2.8,1.9,1124,3.53,358,1.8,
ZRX11955,Casa Melhor 1BHK in Candolim CM005,Dhanbad,B1,1,807,1401,1104,4.5,2.4,3,3.9,4.4,2.1,1237,3.07,120,1.7,
ZRX11959,Aldeia Santa Rita,Roorkee,B2,3,1929,2046,1987.5,3.5,4.5,1.9,1.6,2.2,2.5,1114,3.3,472,1.7,
ZRX11966,Hotel Campal,Rajkot,B1,2,1305,1866,1585.5,3.6,2.2,3.7,3.5,3.5,2.1,1218,2.97,29,3.4,
ZRX11967,Pirache Art Hotel,Mysore,B2,4,2243,3287,2765,4.7,3.7,3,2.6,1.5,1.5,1746,2.95,580,3.6,
ZRX11970,Hotel North Bay,Dehradun,B2,1,944,1088,1016,2.6,2.9,1.4,3.8,2.3,4.3,1285,3.54,460,3,
ZRX11975,Blue Marine Beach Resort,Varanasi,B1,1,802,1278,1040,1.4,1.4,3.9,3.2,1.1,1.6,1179,3.42,456,2.4,
ZRX11977,Casa Esmeralda,Aurangabad,B2,1,749,1050,899.5,2.3,2.3,2.1,4.2,3.8,1.5,793,4.06,94,2.6,
ZRX11981,Mishra Residency B2 78,Gwalior,A,1,1380,1744,1562,4.8,3.6,4.8,3.8,1,1.7,1688,2.92,394,2.6,
ZRX11982,Hotel Host International,Amritsar,B1,1,1152,1362,1257,1.2,1.8,3.2,2.9,2.4,2.8,1397,3.22,429,1.5,
ZRX11984,Hotel Bharat Bhoomi Kotdwar,Delhi,A1,1,1671,1836,1753.5,4.8,2,1,4.6,2.4,3.4,785,3.88,243,3.8,
ZRX12001,Hotel Preet,Mysore,B2,1,700,1116,908,2,3.3,2.9,3,4.7,4.4,613,3.61,301,2.6,
ZRX12005,Dona Castle Hotel,Agra,B1,1,868,1417,1142.5,1.7,1.3,1.2,1.2,3.9,1.7,1836,2.96,548,3.6,
ZRX12018,Hotel Grand Malabar Residency,Thiruvananthapuram,B1,1,833,1236,1034.5,5,3.9,3.8,4.6,4.9,2.8,1622,3.13,53,3.6,
ZRX12020,Simply Offbeat Malshej Hotel,Amritsar,B1,1,858,1262,1060,2.6,2.8,3.8,2.4,3.5,3.6,1176,2.9,405,2,
ZRX12031,Aristro Club,Lucknow,A,1,1377,1501,1439,4.2,4,3,2.5,4.8,3,1668,3.02,607,4.9,
ZRX12038,Sada Nira Resort,Bhilai,B2,1,800,1197,998.5,4.6,3.8,3.4,1.8,3.4,3.9,1157,2.94,395,2.6,
ZRX12048,Kiran Niwas Guest House,Thiruvananthapuram,B1,1,1050,1292,1171,4.4,4.3,4.6,4.6,4.4,3.9,1413,2.98,370,2.7,
ZRX12049,Rucha Hotels and Lodging Nasik,Mangalore,B2,1,839,1074,956.5,3.5,3.2,3.7,3.9,3.8,3.7,916,3.6,64,2.7,
ZRX12051,Hotel Ashwin Lodging And Boarding,Vadodara,A,1,1340,1746,1543,3.9,2.8,3.9,1.5,3.7,2.4,994,1.98,314,4.5,
ZRX12054,Kanchan Service Apartment,Coimbatore,B1,1,951,1231,1091,1.2,2.8,4.1,3.5,4.2,3.7,1512,3.09,522,4.7,
ZRX12056,Hotel Saffronn,Thrissur,B2,1,887,1136,1011.5,3.2,4.2,1.4,3.8,3.9,4,808,3.13,99,3.9,
ZRX12059,Hotel Shiv Palace,Vijayawada,B1,1,883,1281,1082,2.7,1.1,2.4,4.9,3.8,3.4,1012,2.79,72,1.3,
ZRX12060,Nasik Guest House,Hyderabad,A1,1,1755,1910,1832.5,1.6,1.4,2.7,4.7,4,2.4,1335,3,306,1.7,
ZRX12062,Hotel Godavari Lodging,Bhopal,A,1,1255,1503,1379,4.6,3.3,2.7,1.3,3.3,3.2,1668,3.28,661,1.1,
ZRX12063,Hotel Swaraj guest house,Mangalore,B2,1,971,1156,1063.5,2.3,2.5,4.9,1.1,2.3,3.5,1243,3.35,50,2.5,
ZRX12069,hotel shiv palace trimbakeshwar,Warangal,B2,1,984,1135,1059.5,3,1.4,1.4,1.7,2.6,3,1498,3.24,408,4.5,
ZRX12072,Hotel Grape County,Bhavnagar,B2,1,983,1155,1069,1,2.7,4.6,3.6,3,3.4,1114,2.87,395,4.4,
ZRX12075,Hotel Kameng,Meerut,B1,1,808,1268,1038,3,1.1,3,4.8,2.9,3.5,889,2.61,3,3.1,
ZRX12076,Anne Hotel,Aurangabad,B2,1,918,1115,1016.5,3.5,2.5,1.1,3.7,3.7,3.9,1163,2.44,287,5,
ZRX12089,Seven Roads Grand Inn,Bangalore,A1,1,1588,1897,1742.5,2.6,4.5,2.4,3.8,2.8,2.6,1716,3.02,471,3.5,
ZRX12092,Paradise Guest House,Salem,B2,1,719,1078,898.5,2.9,4.4,4.6,3.4,5,1.8,1125,3.01,513,2.7,
ZRX12096,GEETANJALI RESIDENCY,Bhavnagar,B2,1,806,1116,961,4.9,2,1.7,4.4,3.4,3.9,1120,2.67,188,1.1,
ZRX12098,RS CORPORATE GUEST HOUSE DA129,Etawah,B2,1,711,1110,910.5,3.4,1.1,2,3.4,3.6,4.5,1260,2.85,168,3.3,
ZRX12105,Villa Orchid,Hubli,B2,1,927,1127,1027,1.4,4.2,4,3.7,4.3,3.9,1615,2.89,241,3.5,
ZRX12108,VILLA NOVA,Meerut,B1,1,1115,1432,1273.5,2.9,2.3,1.9,1,3.2,4.8,1825,3.32,901,1.1,
ZRX12110,Romance Holiday Beach Resort,Sangli,B2,3,1744,2023,1883.5,3,4.8,4.6,1.6,3.3,4.8,1498,3.51,671,1.2,
ZRX12113,Spring Beach Cottages,Hyderabad,A1,1,1706,1973,1839.5,4.7,4.3,3.8,3.2,4.5,3.2,1264,2.59,410,4.2,
ZRX12114,The Platinum Kolkata,Gorakhpur,B2,1,820,1045,932.5,3.1,4.9,4.2,3.7,3.8,1.1,1563,2.47,667,1.9,
ZRX12115,Jegan Cottage,Mumbai,A1,2,2134,2875,2504.5,3.7,3.5,4.3,4.2,1.3,3.8,1314,3.18,484,1.4,
ZRX12116,Pavithra Paradise,Chandigarh,B2,1,996,1037,1016.5,3.4,2.5,3.9,4.5,3.4,2.7,1196,3.06,28,3,
ZRX12119,Holiday Beach Resort By Adore,Agra,B1,2,1484,1836,1660,1.1,3.9,2.8,5,2.1,3.4,1385,2.85,123,3.9,
ZRX12121,Goa Anjuna Villa 2BHK B,Patiala,B2,1,874,1002,938,3.3,3.6,2.3,5,3.6,2.2,1053,3.86,291,2.7,
ZRX12131,La Conceicao,Mangalore,B2,1,919,1084,1001.5,4.3,1.8,1.5,2.6,4.6,3.9,1168,2.73,19,3.3,
ZRX12134,The Ambient Turret,Kollam,B2,3,1751,2142,1946.5,2.9,4.8,4.8,3.2,1.2,2.3,1282,3.52,613,1.2,
ZRX12136,BETELNUT INN Marketed by Adore,Bhopal,A,2,1841,2415,2128,3.8,4.1,2.8,1.9,3.6,2,1272,3.41,635,1.9,
ZRX12140,Sheesh Mahal Desert Camp,Srinagar,B2,3,1844,2297,2070.5,2.6,3,2.7,1.9,2.3,4.7,1713,3.09,126,4.6,
ZRX12141,Hotel Miami,Roorkee,B2,1,887,1142,1014.5,2,2.2,4.1,4.6,2.3,1.7,1859,2.95,202,1.3,
ZRX12143,New Guest house,Kakinada,B2,1,781,1195,988,3.5,3.1,1.2,2,4.3,1,1487,2.83,428,4,
ZRX12144,Hotel Mannat Excellency,Srinagar,B2,3,1912,2046,1979,4.1,2.7,3.3,4.3,1.7,4.6,1663,2.75,737,1.4,
ZRX12146,hotel suri international,Gwalior,A,3,2866,3948,3407,2.3,3.2,1.2,3.8,2.4,3.4,1081,3.15,296,1.7,
ZRX12148,MALWA COUNTRY,Gandhinagar,A,2,1834,2129,1981.5,3.8,2.6,3.6,2.3,4.7,1.8,1363,2.95,374,2.8,
ZRX12149,shanti lodge,Kanpur,A,1,1405,1721,1563,2.5,3.3,4.5,4.5,4.1,4.5,933,2.65,4,1.2,
ZRX12150,Hotel Siti Castle,Dehradun,B2,1,896,1135,1015.5,2.9,3.3,4,4.2,3.4,2.6,1786,3.05,44,3,
ZRX12153,HOTEL NEELKANTH,Meerut,B1,1,1016,1338,1177,4.7,4.6,3.7,4.7,3.9,4.3,1198,3.13,58,4.7,
ZRX12160,THE GRAND SOLITAIRE ANNEX,Surat,A,2,1766,2422,2094,1.1,2.4,4.6,3,4,2.1,920,2.47,300,1.6,
ZRX12163,Sendra Park and Resort by The Classic,Jabalpur,A,1,1340,1605,1472.5,1.1,3.7,3.6,2.4,4.6,4.4,1000,3.57,40,5,
ZRX12168,Hotel Satkar and Sudarshan,Aurangabad,B2,1,917,1163,1040,4,3.5,2.1,3,4.5,2.5,1553,2.45,548,3.5,
ZRX12170,Hotel Siddhi Vinayak,Ranchi,B2,1,842,1043,942.5,4.2,3.9,3.7,4.3,4.7,3.3,1332,2.59,434,3.9,
ZRX12171,City Top Hotel,Ludhiana,B1,1,852,1481,1166.5,3.4,1.1,4.3,2.3,3.8,2.6,674,3.49,115,3.9,
ZRX12173,Sahara Desert Safari camp,Mangalore,B2,1,923,1106,1014.5,1,4.9,3.1,3.8,1.4,2.4,996,2.31,436,3.6,
ZRX12176,Hotel Mahendra,Jamnagar,B2,1,943,1069,1006,2.3,4.9,3.4,1.4,2.5,3.6,1114,2.73,191,2.9,
ZRX12181,Hotel Avtar,Ludhiana,B1,1,963,1285,1124,2.9,1.9,4,4.7,2.5,3.4,1483,3.3,372,2.6,
ZRX12183,Gajju Palace Hotel,Jaipur,A,3,2366,3830,3098,3.6,2.4,2.7,1.2,1.2,3.3,957,2.73,226,4,
ZRX12193,Hotel The City Heart,Amritsar,B1,2,1338,1725,1531.5,1.7,1.4,2.9,2.6,2.5,3.2,936,3.68,125,4.9,
ZRX12196,THE GARH MARWAR,Nashik,B1,2,1491,1790,1640.5,2.6,2.1,4.1,2,4.7,3.3,1046,3.1,211,3.4,
ZRX12211,Hotel Natraj and Guest House,Varanasi,B1,1,1084,1326,1205,4.5,1.1,3.8,2.9,3.8,3.5,699,4.05,166,2.4,
ZRX12214,MARINA DESERT SAFARI,Patiala,B2,3,1937,2326,2131.5,3.8,1.8,4.2,4.3,2.2,3.3,685,3.14,147,1.6,
ZRX12217,Hotel Galaxy Deluxe,Vijayawada,B1,2,1366,1739,1552.5,1.5,1.7,1,2.4,3.2,1.2,1581,3.33,622,2.3,
ZRX12220,Vidya Sagar,Kollam,B2,1,770,1062,916,1.1,3.7,4.6,2.7,2,4.3,1045,2.92,385,2.3,
ZRX12226,The Makam Residencey,Pondicherry,B2,1,839,1173,1006,4.7,1,3.5,4.5,3.1,2.1,824,2.64,138,5,
ZRX12232,Hotel Amar Top,Lucknow,A,1,1221,1667,1444,3,2.8,2.3,2,3.6,4.1,1348,3.34,275,2,
ZRX12233,Hotel Tara Inn,Nagpur,A,1,1461,1655,1558,1.9,3.6,2.8,4.4,2.2,4.4,1237,3.21,243,3,
ZRX12238,Sagar Hotel,Mysore,B2,2,1047,1672,1359.5,3.6,4.5,5,1.4,2.4,4.2,1282,2.71,464,2.3,
ZRX12243,Willow Tree Haveli,Kakinada,B2,2,1071,1565,1318,3.4,5,4.4,3.9,1.4,1.9,1527,2.26,67,2.9,
ZRX12246,Hotel Benjamin,Srinagar,B2,1,805,1024,914.5,2.3,3,4.8,4.6,3.4,1.1,1445,3.02,418,3.8,
ZRX12250,Home Away From Home,Vellore,B2,1,943,1041,992,4.9,1.8,3.7,1.2,2.2,3.1,1278,2.81,500,4.7,
ZRX12256,Yashwee International,Thrissur,B2,2,1500,1706,1603,4.7,3.2,3.7,1.4,2,4.4,1179,2.8,368,3.6,
ZRX12262,Hotel Avtar,Agra,B1,1,1111,1327,1219,1.1,2.6,2.6,1.9,1.5,4.6,1288,2.97,467,3,
ZRX12267,Hotel Verma,Raipur,B2,1,777,1128,952.5,4.8,3.7,2.5,2.5,4,3.5,1367,2.31,515,2.7,
ZRX12270,Hotel Sunder,Solapur,B1,1,899,1279,1089,1.3,3.7,4.3,4.5,1.2,1.9,1255,2.25,506,1.6,
ZRX12277,SRI ARUNA MAHAL RESIDENCY,Warangal,B2,1,972,1023,997.5,4.3,3.8,1.8,4.4,3.3,2.9,960,3.08,465,4,
ZRX12285,Year Cottage,Dhanbad,B1,2,1316,1751,1533.5,1,3.6,4.3,1,1.8,2.8,867,3.11,289,4.1,
ZRX12289,Goldan Parks Inn,Warangal,B2,2,1477,1595,1536,1.7,3.8,3.3,4.2,4,4.4,1504,2.5,123,1.2,
ZRX12296,The Golden Tulip,Ahmedabad,A,3,2742,3787,3264.5,4.4,2.7,3,4,4.1,1,1438,2.7,663,2.5,
ZRX12297,Sonav Guest House,Gandhinagar,A,1,1227,1583,1405,1.7,2.4,2.8,4.7,2.4,1.4,1074,2.78,229,2.8,
ZRX12303,Hotel Bhagyoday Palace,Hubli,B2,1,900,1072,986,2,3.7,4.9,1.1,4.8,1.8,1165,3,277,1.9,
ZRX12306,The Ummed Jodhpur,Vellore,B2,5,3763,4500,4131.5,3.8,2.5,4.1,2.2,1.4,3.3,1560,2.68,4,3.2,
ZRX12307,Hotel Swagat,Amritsar,B1,1,1012,1388,1200,1.7,1.4,2.4,2.4,4,1.8,738,2.47,79,2.5,
ZRX12308,Hotel The Monk,Lucknow,A,1,1222,1596,1409,3.5,2.6,2.1,2.9,4.9,3.6,1413,2.88,61,2.7,
ZRX12310,Windsmoor,Madurai,B1,3,2241,2446,2343.5,1.7,4.9,3.2,2.8,3,1.5,863,2.41,11,2,
ZRX12314,Hotel Heaven,Aligarh,B1,3,2135,2592,2363.5,2.2,1.8,2.5,2.8,3.6,4.5,671,3.56,229,3.1,
ZRX12315,Hotel Sahara,Ahmedabad,A,1,1485,1715,1600,3.6,4.6,2.1,3.1,1.9,2.8,1951,3.06,251,4.1,
ZRX12318,Hotel Ayodhya,Nagpur,A,1,1499,1705,1602,2.7,3.5,3.1,2.3,4.7,1.5,1153,3.49,404,1.8,
ZRX12322,Deiracity Residency,Kannur,B2,1,984,1158,1071,3,2.6,3.2,1.7,3.7,3.7,1500,2.76,291,1.5,
ZRX12329,hotel saniya,Jammu,B2,2,1128,1678,1403,4.7,4.1,2.4,2.4,3.7,1.9,717,2.84,352,4.4,
ZRX12332,Hotel Palm Regency,Mangalore,B2,1,752,1119,935.5,3.7,4.7,4.1,1.9,4,4.7,1525,2.73,120,4.8,
ZRX12343,The Sana Home Stay Lava,Gandhinagar,A,1,1413,1679,1546,3.5,3.7,2.5,1.8,1.1,3.4,1263,2.89,243,1.7,
ZRX12350,Hotel Grand Govinda,Dehradun,B2,1,720,1149,934.5,3.4,3.1,2.7,3.4,3.1,3.5,1634,2.87,439,2.7,
ZRX12352,BEEU HOTELS Pvt Ltd,Patna,A,1,1459,1798,1628.5,2.9,2.3,4.9,2.1,4.2,4,858,3.07,250,2.2,
ZRX12353,Village Vibes Apartment,Kozhikode,B1,1,945,1375,1160,1.1,1.8,1.8,2.2,4,1.8,1026,3.27,224,4.2,
ZRX12354,Green View Honeymoon Cottage,Vellore,B2,2,1073,1727,1400,3.8,1.4,4.2,4.2,4.2,2.4,747,2.8,82,2.7,
ZRX12357,Hotel Tirumala Paradise,Bhilai,B2,1,761,1197,979,1,2.6,4.6,4.2,4.7,1.8,1077,3.2,321,3.1,
ZRX12362,K2 Continental,Roorkee,B2,1,801,1000,900.5,1.7,4,2.8,1.9,3.8,2.6,1045,3.14,184,4.3,
ZRX12365,Hotel Gopal,Guwahati,B2,1,890,1039,964.5,4.5,1.1,2.1,2.9,1.2,2.6,1139,3.45,276,3,
ZRX12366,BALAJI GUEST HOUSE,Chennai,A1,1,1724,1904,1814,4.6,4.7,4.4,3.6,2.7,2.3,1184,3.26,21,3.6,
ZRX12368,Ayur Ashram Ayurveda Resort,Pune,A,2,1612,2046,1829,3.1,4.7,4.7,2,3.3,2.8,1512,3.31,579,4.9,
ZRX12377,Houseboat Mother Kashmir,Kannur,B2,1,981,1001,991,1.6,3.1,4.6,1.6,4,2.5,991,2.31,344,1.3,
ZRX12379,The Monarch Hotel,Sangli,B2,1,833,1090,961.5,3.1,1.8,2.7,1.9,2.3,3.5,1430,2.66,330,2.8,
ZRX12381,Snowgoose group of houseboats,Etawah,B2,1,809,1147,978,4.3,1.1,3.4,4.5,3.6,2.9,1231,3.13,357,1.4,
ZRX12382,Hotel Grand Willow,Jamshedpur,B1,1,831,1281,1056,3.7,4,3,3.9,3,3.5,1782,3.21,825,3,
ZRX12385,Paa Bhilasha,Thiruvananthapuram,B1,1,1084,1357,1220.5,3.3,4.5,1.9,4.9,2.5,2.9,1431,3.64,679,3.3,
ZRX12389,Vadhupriya homestay,Dhanbad,B1,1,1029,1495,1262,3.6,4.8,4.2,1.1,2.6,3.3,1480,2.92,33,2.8,
ZRX12392,KTDC Suvasam Lake Resort,Faridabad,B1,2,1538,1988,1763,1.9,4.8,4.6,3.7,1.6,4.2,1903,3.09,741,3.7,
ZRX12394,Great Himalayan Expeditions,Patna,A,1,1403,1751,1577,2.7,3.2,3.3,3.1,4.7,1.4,873,2.99,374,2.7,
ZRX12397,Shimla Farm Stay Tattapani 50kms from Shimla,Kanpur,A,1,1207,1800,1503.5,3.9,3.9,2,4.3,3.2,1.6,1227,2.55,364,3,
ZRX12398,Igloo Nature Camp,Vijayawada,B1,1,837,1437,1137,3.4,1.1,2.6,1.5,2,3,1013,3.31,320,4.8,
ZRX12410,Apple Tree Cottage - Approx 80 Km From Shimla,Guwahati,B2,1,807,1189,998,4.7,2.5,3,2.6,2.5,3.7,1492,2.63,352,3.5,
ZRX12413,Machaan Resort,Gwalior,A,1,1438,1787,1612.5,3.5,2.8,3.9,4.1,3.3,3.3,1028,3.72,241,3.9,
ZRX12414,The Taj,Allahabad,B1,1,997,1400,1198.5,4.6,3.1,3.6,2.9,1.3,2.6,1032,2.55,471,1.4,
ZRX12420,Nyrit Villa Homestay,Rajkot,B1,1,1096,1357,1226.5,2.2,1.5,2.4,1.2,2.5,2.2,970,3.18,100,3.5,
ZRX12425,Kamal Villas,Nagpur,A,1,1206,1760,1483,4.4,1.8,1.6,4.6,4.3,5,928,2.57,272,3.8,
ZRX12430,Hotel Mangala,Meerut,B1,1,1179,1394,1286.5,2.3,3.9,3.1,4.2,3.9,5,543,2.89,107,1.1,
ZRX12431,Ramathra  Fort 65 Km From Ranthambhore,Vadodara,A,1,1441,1717,1579,2.7,4.6,3.1,4.8,2.3,1.3,1323,2.94,269,3,
ZRX12433,Hotel Shree Raama Residency,Bangalore,A1,3,2856,3498,3177,4.6,1.5,1.5,2.2,2.8,1.1,571,2.95,179,2,
ZRX12447,Shivdie resorts,Kannur,B2,3,1792,2229,2010.5,1.2,2.4,4.7,4.7,1.1,3.6,829,2.96,309,2,
ZRX12448,Arora hotel,Gorakhpur,B2,3,1952,2221,2086.5,1.2,3.6,1.7,5,1.6,4.9,1548,3.36,420,4.4,
ZRX12449,Shiv Guest House,Bhilai,B2,1,849,1176,1012.5,3.6,4.3,4.9,4.6,2.8,1.8,1299,3.05,539,1.2,
ZRX12450,Hotel Ramhan East Patel Nagar,Mysore,B2,3,1876,2224,2050,3.4,4.3,2.2,3.2,4.9,4.9,1173,3.47,285,1.9,
ZRX12451,Bansal Residency,Surat,A,1,1209,1683,1446,2.1,4.8,2.5,1.3,2.8,3.7,1417,2.8,158,2.3,
ZRX12454,Amaana Plantation Resort,Sangli,B2,1,844,1045,944.5,3.6,2.3,1.9,2.1,4.7,2,1552,3.11,240,1.4,
ZRX12456,Corporate Guest House Gurgaon,Jamnagar,B2,3,1819,2394,2106.5,2,3.4,2.5,1.2,2.2,3.4,1108,3.54,466,5,
ZRX12458,Hotel Eagle Green,Jamshedpur,B1,1,1058,1496,1277,4.6,3.4,1.2,3.5,4.5,1.9,1309,3.05,356,3.9,
ZRX12459,The Oberoi Gurgaon,Delhi,A1,5,10553,15894,13223.5,4,3.1,2.6,3.5,1.7,3.4,1384,2.84,635,4.5,
ZRX12460,Periyar Mist Homestay,Gorakhpur,B2,1,771,1174,972.5,1.2,4.8,4.5,2,2,3.9,1537,2.7,243,2.7,
ZRX12474,Ganesh House,Kurnool,B2,1,967,1090,1028.5,1.9,2.8,4.6,4,2.5,1.5,1304,2.38,391,4.5,
ZRX12477,Padamattingal Resort,Chennai,A1,1,1792,1822,1807,1.8,4.2,1.1,1.1,3.1,4.9,1682,2.86,409,1.7,
ZRX12479,Hotel Empire Deluxe,Nagpur,A,1,1336,1506,1421,2.6,3.4,1.8,1.8,4.6,4,777,3.19,369,1.8,
ZRX12482,Green Palace,Chandigarh,B2,1,757,1175,966,1.7,2.3,4.6,1.4,2.4,1.9,1475,3.33,384,1.2,
ZRX12483,The Yuksum Residency,Kollam,B2,1,842,1173,1007.5,4.9,4.8,4.2,4.2,4.2,4.7,1156,3.53,357,1.1,
ZRX12489,Beverly Park Service Appartment for Monthly Rent,Bhavnagar,B2,3,1953,2223,2088,4.9,3.3,4.7,3.4,2.7,5,1707,2.9,155,2.4,
ZRX12491,Mount View,Gandhinagar,A,1,1303,1565,1434,4.4,4.1,4.4,2.2,4.9,2.2,702,2.66,63,1.8,
ZRX12495,Hotel Samrat Kaushambi,Vijayawada,B1,3,2361,2689,2525,4.7,4.9,4.3,4.8,2.6,1.6,667,2.43,8,2.5,
ZRX12500,Hotel K S Palace,Hajipur,B2,1,786,1003,894.5,2,2.5,2.1,3.5,1.8,2.4,1207,2.99,142,2.8,
ZRX12501,Hotel Gaurav Continental,Patiala,B2,2,1351,1659,1505,3.5,4.8,3,4.9,2.3,4.4,1577,3.4,126,2.9,
ZRX12503,Dayal Regency Manesar,Gorakhpur,B2,1,812,1182,997,1.8,4.1,2,4.7,2.6,2,1364,3.07,79,4.6,
ZRX12504,First Choice Sarvodaya Enclave,Guntur,B2,2,1120,1745,1432.5,3.2,1.9,3.6,3.8,3.4,1,1047,2.59,372,1.4,
ZRX12512,Royal Residency,Jamshedpur,B1,2,1449,1923,1686,1.2,2.4,1.6,2.8,1.5,1.8,1300,2.71,414,3.8,
ZRX12514,Cameo Homes South Ex II,Lucknow,A,2,1500,2273,1886.5,2.4,4.6,3.8,2.2,3.8,1.2,785,2.53,5,1.4,
ZRX12515,Hotel Marina,Chennai,A1,1,1632,2195,1913.5,2.9,4.8,1.1,2.7,3.2,3.6,1184,2.9,544,1.1,
ZRX12522,Sehej Inn,Kollam,B2,3,1985,2361,2173,1.8,2.4,2.9,4.2,2.4,2.1,944,3.18,335,3.6,
ZRX12523,Hotel Sita Residency,Mysore,B2,1,948,1165,1056.5,4.7,3.1,2.9,3.3,2.8,2.4,1544,3.16,439,1.2,
ZRX12524,Hotel Green Palce Thekkady,Hajipur,B2,1,857,1011,934,4.5,3.6,1.1,5,4.7,2.1,1461,2.91,323,1.2,
ZRX12533,Suvidha Deluxe,Kurnool,B2,1,820,1145,982.5,2.1,2.6,1.9,3.4,2.1,2,1299,3.43,564,2.1,
ZRX12544,Hotel New Green View,Amritsar,B1,1,1006,1364,1185,1.7,3,3.7,2.6,2.8,1.7,821,3.16,332,1.9,
ZRX12549,The Pear County,Kozhikode,B1,1,892,1385,1138.5,2.5,1.2,4.1,3.1,2.3,4.9,1568,3.04,309,2.5,
ZRX12552,Seven Roads Grand Inn,Warangal,B2,1,837,1090,963.5,1.7,3.5,4.8,1.7,4.1,1.2,1247,3.37,364,1.6,
ZRX12558,hOTEL VIKRANT,Hajipur,B2,1,787,1125,956,1.9,2.5,3.2,3,3.5,3.8,992,2.4,486,2,
ZRX12566,TULIP GUEST HOUSE,Raipur,B2,1,730,1100,915,1.9,4.7,1,3.8,2.5,1.2,1100,3.11,328,2.9,
ZRX12569,De Huts,Meerut,B1,1,935,1400,1167.5,1.3,4.6,1.6,1.8,1,3.2,1275,2.56,583,2,
ZRX12579,Palbar Home Stay Tabo,Kollam,B2,1,904,1040,972,1,1.8,4,4.8,3.6,1.1,1317,3.23,339,3.3,
ZRX12582,Kurinji Valley Cottage,Aligarh,B1,1,1180,1230,1205,3.5,4.8,3.1,4,3.2,3.8,804,2.34,103,4.7,
