property_id,property_name,city,tier_city,hotel_star_rating,min_price,max_price,avg_price,rating_location,rating_hospitality,rating_facilities,rating_cleanliness,rating_value_for_money,rating_food,overall_review_count,overall_review_score,site_review_count,site_review_rating,value_segment
ZRX12702,Kurinji V Cottage,Jodhpur,B2,1,971,1077,1024,1.4,4.8,4.1,3.9,3.3,1.1,765,3.68,346,3.3,Super Value Plus
ZRX12703,Red Lynch,Gwalior,A,1,1389,1640,1514.5,2.4,1.5,3.6,1.1,1.8,4.5,552,2.9,94,2.2,Standard
ZRX12706,Najima Residency,Etawah,B2,2,1089,1621,1355,4.4,4.2,2.4,1.4,3.3,4.6,1378,2.64,424,4.5,Normal
ZRX12707,Trinetra Orchard,Nellore,B2,1,930,1183,1056.5,1.3,4.7,1.9,4.7,3.3,4.9,1138,2.27,194,1.6,Value Plus
ZRX12708,Vanashree Holiday Resort,Coimbatore,B1,1,940,1478,1209,1.8,2.5,2.8,2.2,3.1,2.6,1564,3.12,173,2.7,Value
ZRX12709,Oshin Homestay,Lucknow,A,1,1212,1626,1419,3.5,3.5,3.4,4.5,1.8,1.8,1893,3.03,89,3.5,Normal
ZRX12710,Hotel Royal Castle,Bhopal,A,3,2896,3223,3059.5,1.1,2,1.9,4.4,4.1,4.8,1691,3.05,457,1.3,Value
ZRX12711,Swagat Hotel,Bhilai,B2,1,905,1180,1042.5,4.2,3.7,1,4.3,1.5,4.6,1494,3.24,373,1.2,Super Value Plus
ZRX12712,HOTEL SUNRISE PALACE,Agra,B1,1,897,1265,1081,1.8,3.1,3.4,3.4,4.3,4.9,1616,3.3,689,4.7,Normal
ZRX12713,Hotel Paradise,Madurai,B1,1,896,1234,1065,4.4,1.1,3.3,4.5,2.5,1.6,1216,2.71,498,3.5,Normal
ZRX12715,Hotel Auli D,Kollam,B2,2,1098,1589,1343.5,2,1.1,4.6,4,4.4,2.7,1478,3.33,155,3.3,Normal
ZRX12716,Hotel Trumpets,Nagpur,A,1,1409,1500,1454.5,4.7,2.6,4.7,3.4,4.4,4.6,2196,3.02,341,4.9,Value
ZRX12718,Ayush Guest House Almora,Patiala,B2,1,739,1096,917.5,2.3,1.6,3.8,2.3,4.6,3.9,1287,2.38,415,1.9,Normal
ZRX12719,Hotel Holy City Paradise inn,Solapur,B1,1,1113,1372,1242.5,1.6,3.3,4.4,2.2,3.2,2,1061,3.53,184,4.2,Super Value Plus
ZRX12720,Orange County Resort-Kabini,Indore,A,5,8628,13230,10929,4,4.6,3.1,1.4,2.3,2.2,906,2.6,360,1.7,Value Plus
ZRX12721,Ripple Resort,Patiala,B2,1,923,1039,981,4.7,4.2,2.5,1.6,4.7,1.5,1207,2.72,63,1.4,Value
ZRX12722,Hotel Grand Basant,Kochi,B1,1,1172,1473,1322.5,4.3,2.7,3.7,1.1,1.4,2.6,1286,3.18,28,3.1,Super Value Plus
ZRX12723,Lakeside homestay,Amritsar,B1,1,1018,1406,1212,2.8,3.6,3,3.6,2.2,3.9,1627,2.91,601,2.7,Value Plus
ZRX12724,TSG Emerald View,Chennai,A1,3,3373,3487,3430,3.4,1.6,1.9,3.2,1.8,4.9,2265,2.87,1094,4.4,Normal
ZRX12726,Hotel Ajanta Executive,Guntur,B2,1,825,1170,997.5,4.3,2,1.6,2.8,5,2.8,676,3.03,56,4.3,Value Plus
ZRX12727,Ashoka Lodge,Bangalore,A1,1,1621,1852,1736.5,1.2,1.9,1.8,3.9,1.6,3.1,1185,3.64,211,3.1,Normal
ZRX12728,Hotel Sunshine,Vadodara,A,3,2850,3292,3071,1.7,4.9,3.4,4.8,3.7,3.7,892,2.51,343,3.6,Value
ZRX12730,Hotel Monerio,Nagpur,A,3,2483,3906,3194.5,4.1,1.9,3.6,3.8,2.3,4.6,1087,3.23,232,2.8,Super Value Plus
ZRX12731,Nova Holiday Houseboat,Jammu,B2,1,826,1099,962.5,1.3,4.4,2,1.2,1.6,2.2,1796,2.86,621,2.2,Standard
ZRX12732,Rejis Houseboat,Mumbai,A1,1,1617,1801,1709,3.2,2.7,4.8,3.1,3.7,3.2,1228,2.71,554,2.5,Normal
ZRX12733,Mystic Mountains Kausani,Jabalpur,A,1,1264,1706,1485,4.1,4.2,2.4,3.9,3.7,2.4,1461,3.17,230,4.4,Value
ZRX12734,Homestay in Cherthala,Gorakhpur,B2,1,849,1052,950.5,3.2,3.3,3.1,3.5,1.5,4.2,1111,3.66,349,2.7,Value
ZRX12735,Hotel Chalet Regency,Mumbai,A1,1,1757,1823,1790,2.1,5,1,3.6,1.1,2.5,1297,2.25,300,2.7,Normal
ZRX12737,Your Own Home In Kerala,Lucknow,A,1,1247,1549,1398,2.8,3.9,1.7,4.1,4.6,2.8,897,2.8,338,2.9,Normal
ZRX12738,Hotel Angel,Meerut,B1,1,977,1376,1176.5,2.3,1.6,5,2,4.8,2.6,1126,2.53,278,2.7,Value
ZRX12739,Hotel Ashish,Lucknow,A,1,1467,1537,1502,3.1,3.3,4,2.7,4.4,3.2,1558,2.64,129,1.3,Value
ZRX12741,HOTEL DIBNEY,Rajkot,B1,1,1162,1368,1265,2.6,2.3,4.7,2.8,2.1,5,625,2.79,45,1.7,Super Value Plus
ZRX12742,Heritage home surrounded by water on three sides,Patiala,B2,1,724,1143,933.5,4.3,3.6,3.1,1.6,1.8,1.7,1086,2.96,43,4.5,Standard
ZRX12744,HOTEL KALASH,Patna,A,2,1550,2210,1880,2.1,4.9,2.1,3.7,1.2,1.2,1813,2.81,507,1.9,Normal
ZRX12745,Hotel Avon International,Dehradun,B2,3,1760,2314,2037,2.3,3.3,2.8,3.3,2.2,2.3,1682,3.11,460,4.6,Value
ZRX12746,Golden Sunrise Inn,Tiruchirapalli,B2,2,1022,1794,1408,4.4,2.6,4.1,2.9,2.4,3,1236,3.32,65,1.8,Standard
ZRX12747,Holiday Beach Resort,Nagpur,A,1,1250,1638,1444,1.6,2,1.9,2.6,4.9,3.5,905,2.82,125,4.7,Normal
ZRX12748,Hotel Sita Niwas,Madurai,B1,1,1085,1222,1153.5,2.7,4.3,4.5,1.7,1.8,4.2,1219,3.53,483,1.7,Value Plus
ZRX12750,shree ram guest house,Kakinada,B2,1,787,1175,981,3,3.8,3.9,4.5,1.3,1.1,1274,3.26,352,2.6,Value Plus
ZRX12752,S.G. Hotel & Resorts,Etawah,B2,2,1225,1682,1453.5,3.6,2.5,4.2,1,3.1,3.6,942,2.42,78,2.9,Standard
ZRX12754,Hotel Shyam Almora,Mangalore,B2,1,996,1023,1009.5,4.1,2,3.3,2.9,1.2,2.7,1287,2.49,427,2.8,Value
ZRX12757,Riverland Cruises Houseboat,Guwahati,B2,1,762,1042,902,2,3.2,4.3,4.5,3.4,2.4,1496,3.46,558,3.2,Normal
ZRX12758,friendly homestay that is located near Alleppey,Rajkot,B1,1,1109,1399,1254,2.9,1.2,4.4,3.9,3.8,4.3,1775,2.8,426,2.8,Value Plus
ZRX12759,"Sanchal Fort, Barmer - A juSTa Hotel",Rajkot,B1,4,2942,5226,4084,1.7,4.1,3.1,1.2,4.1,2.1,1828,3.25,728,4.4,Super Value Plus
ZRX12760,Hotel Balaji,Delhi,A1,1,1535,1806,1670.5,1.7,2.9,2.1,2.5,2.8,3.8,547,2.97,197,1.3,Normal
ZRX12761,HOTEL GATEWAY INN,Roorkee,B2,1,723,1101,912,4.1,4,4.9,4.6,2.5,3.1,636,3.09,234,4.4,Normal
ZRX12762,Riverland Izzah Houseboat,Meerut,B1,1,835,1325,1080,1.2,4.9,4.1,3.1,4.1,4.9,1580,3.09,222,4,Normal
ZRX12764,Eco-friendly island backwater stay,Coimbatore,B1,1,850,1395,1122.5,4.7,2.6,4.4,4.2,2,1.9,1073,3.69,367,4.8,Standard
ZRX12765,Best Western Royal Park,Anand,B1,4,3001,3650,3325.5,4.9,1.7,3,2.3,4.2,1.9,1373,2.52,134,3.4,Normal
ZRX12766,Tharavad House Boats,Delhi,A1,3,2961,4325,3643,4.9,2.7,4.9,4.4,3.3,3.5,1324,2.96,264,1.4,Value Plus
ZRX12767,MC Resort,Jodhpur,B2,1,903,1128,1015.5,2.5,3,2,2.8,1.8,2.4,1561,3.16,473,1.8,Value
ZRX12768,Hotel Vicky Residency,Solapur,B1,1,814,1279,1046.5,2,1.5,4.4,4.4,2.1,2.3,1259,2.78,441,3.2,Normal
ZRX12771,Malik Regency,Jaipur,A,1,1436,1760,1598,2,2.7,3.7,3.6,3,3.4,1173,3.11,549,3.6,Super Value Plus
ZRX12773,Aman Guest House,Jodhpur,B2,1,986,1075,1030.5,4.6,1.8,1.9,3.7,4.6,4.6,1364,2.46,432,2.6,Value Plus
ZRX12774,Riverland Woodfront Houseboat,Jamnagar,B2,1,747,1143,945,4.5,3.8,3.5,4.2,4.1,3.5,1575,2.61,663,2.2,Standard
ZRX12776,Hotel Raviraj,Allahabad,B1,2,1403,1964,1683.5,3.9,4.8,1,1.5,1.5,3,1480,3.05,713,2,Value
ZRX12777,Hotel JVS Paradise,Lucknow,A,1,1222,1612,1417,2.5,4.6,2.4,4.3,2.6,2.9,961,3.87,286,2.5,Normal
ZRX12778,Maya Hotel,Thrissur,B2,1,724,1063,893.5,4.4,2.4,1.7,5,3.2,4.3,821,2.46,54,4.9,Normal
ZRX12779,Hotel Venkateshwar,Ahmedabad,A,1,1267,1627,1447,3.8,2.6,2.8,2.4,4.7,2.5,1703,2.99,529,1.6,Standard
ZRX12781,Vivanta by Taj Aurangabad,Nashik,B1,5,5306,6790,6048,4,4.2,4.2,2.6,4.8,1.5,1263,2.87,146,1.6,Standard
ZRX12782,Hotel Holy City,Hajipur,B2,2,1023,1625,1324,4.9,1.1,4.3,1.6,4.2,2.7,1691,3.3,699,4.5,Normal
ZRX12783,Alasr Heritage,Surat,A,1,1442,1619,1530.5,3.5,1.1,2.6,1.5,3.6,2.1,1641,3.26,629,2,Value
ZRX12785,Country Inn & Suites By Carlson,Bhopal,A,4,3730,7584,5657,2.8,2.3,2,1.2,4.9,4.6,1002,3.59,7,1,Value Plus
ZRX12786,Hotel Rhishabh,Meerut,B1,3,2059,2808,2433.5,1.6,2.9,3.4,4.9,1.5,3.2,1288,3.14,639,1.4,Value Plus
ZRX12787,Hotel Behl Regency,Anand,B1,3,1962,2827,2394.5,3.9,2,5,2.6,3.6,2.7,1189,2.7,294,1.1,Value
ZRX12789,Hotel Sita Kiran,Jammu,B2,3,1776,2202,1989,3.3,3,3,3.3,2.9,4.2,1226,2.63,308,3.1,Standard
ZRX12790,InnDia Boutique Hostel,Jodhpur,B2,1,888,1006,947,3.2,3.6,4.7,3.8,2.2,3.2,1568,3.04,236,4,Value
ZRX12793,Gokul Cruise,Faridabad,B1,1,907,1293,1100,3.2,3.8,4.6,4.2,4.6,1.9,1854,3.23,46,3.5,Standard
ZRX12794,Grand Nakshatra,Guntur,B2,4,2423,3685,3054,2.3,4.5,1.6,1.2,5,3.2,1441,3.02,186,1.4,Value Plus
ZRX12795,SAMRAT HOTEL BARKOT,Vijayawada,B1,1,936,1260,1098,2.5,2.8,3.2,2.9,3.7,3.2,1269,2.82,200,4.2,Normal
ZRX12796,Hotel Rich Inn,Etawah,B2,3,1893,2068,1980.5,1.6,2.3,2.1,2.3,1.5,1.8,1217,3.51,264,2.6,Normal
ZRX12797,Hotel Guru Kalgidhar Residency,Jodhpur,B2,1,884,1127,1005.5,3.3,2.2,3.7,3,4.8,2.9,1170,2.38,507,3.9,Value
ZRX12798,Hotel City Park,Faridabad,B1,3,2383,2674,2528.5,2.6,2.4,4.4,4.1,1,2.9,1255,3.29,31,1.4,Value Plus
ZRX12799,Suraj Khurana Guest House,Amravati,B2,1,868,1152,1010,1.6,2.6,2.3,2.8,2.8,3.9,1607,3.36,316,4.6,Value Plus
ZRX12800,Destination Hotel,Pondicherry,B2,2,1489,1504,1496.5,3.6,3.2,3.8,1.9,1.6,2.1,971,3.52,169,3.1,Value Plus
ZRX12801,Hotel Holy Basil,Delhi,A1,3,2988,3504,3246,4.2,3.2,5,3,4.4,1.4,699,2.96,220,4.9,Normal
ZRX12802,Sandarshini Inn Hotel,Bhilai,B2,1,753,1089,921,3.5,3.6,1.9,2.6,4.1,1.8,1356,2.87,381,1.5,Normal
ZRX12803,Hotel Welcome,Nagpur,A,1,1373,1718,1545.5,2.1,1.3,4.9,3.5,1.9,4,1626,2.76,293,4.3,Value Plus
ZRX12804,Hotel Yemberzal,Nagpur,A,1,1275,1545,1410,2.7,2.5,1.9,1.9,2.5,3.6,1776,3.19,411,1.1,Normal
ZRX12805,Hotel Sun And Snow Two,Vijayawada,B1,1,880,1398,1139,2.3,4.1,3.2,3.6,2.8,1.9,1127,3.48,476,1.6,Standard
ZRX12807,Ocean Blue Resort,Varanasi,B1,1,1021,1277,1149,2.2,2.9,3.7,1.6,4.5,3.8,861,2.56,16,2.8,Standard
ZRX12808,Hotel royal inn,Amritsar,B1,1,1085,1448,1266.5,1.6,1.8,2.2,2.7,2.4,4.7,1894,2.84,82,4.4,Value Plus
ZRX12810,Mikarai Desert Safari Camp,Pondicherry,B2,1,964,1076,1020,3.4,4.7,3.3,4.8,4.7,3.1,296,3.26,97,4.8,Super Value Plus
ZRX12811,Dune Safari Camp,Hajipur,B2,1,964,1091,1027.5,1.5,2.1,3.6,1.3,4,2.1,1122,3.38,491,1.1,Value Plus
ZRX12812,pawan Ganga,Guwahati,B2,1,981,1184,1082.5,4,1.8,2.5,4.4,4.6,4.3,1228,3.04,609,3.2,Super Value Plus
ZRX12813,Hotel Gayatri Guest House,Delhi,A1,1,1595,1818,1706.5,2.9,4.1,2.7,3.9,3.9,4.2,1742,2.99,550,4.4,Normal
ZRX12814,Days Hotel,Raipur,B2,1,736,1039,887.5,3,3.4,2.1,1.2,4.2,2.2,890,2.33,306,4.7,Normal
ZRX12816,Sangam Residency,Hajipur,B2,1,807,1196,1001.5,1.3,2.4,3.9,2.9,3.3,2.7,1726,2.85,766,3.7,Value
ZRX12818,Harbola Heritage,Raipur,B2,1,952,1029,990.5,2.6,4.8,2.5,4.4,2.5,2.9,1335,3.76,655,3.3,Super Value Plus
ZRX12819,Manik Residency,Guwahati,B2,1,994,1020,1007,2.5,3.3,4.2,2.7,1.1,1.3,1071,2.49,331,5,Value
ZRX12820,Hotel Superstar,Kakinada,B2,2,1336,1535,1435.5,2.3,2.8,3,3.2,4.7,3.7,1295,2.83,285,3.9,Standard
ZRX12823,Shri Madan Mahal,Hyderabad,A1,1,1701,1980,1840.5,1.2,1.8,1.6,1.9,1.4,3.4,1452,2.55,385,4.5,Normal
ZRX12824,Holiday Homes By Getaway Club,Agra,B1,1,1029,1396,1212.5,3.3,5,2,3.2,1.7,2.8,1181,3.47,233,2.3,Value Plus
ZRX12825,Sahara Desert Safari camp,Patiala,B2,1,817,1116,966.5,4.4,1.4,4,4,2,2.3,1528,2.9,507,1.2,Standard
ZRX12826,Laxmi Niwas,Patna,A,1,1248,1782,1515,4.3,3.6,4.1,1.3,2.6,4.7,1229,3,198,3.3,Value Plus
ZRX12827,Rainbow hospitality Banjara hills,Bhilai,B2,1,736,1053,894.5,4.9,1,4.6,1.6,1.3,3.4,973,3.86,474,4.4,Normal
ZRX12828,Aarian Woods,Bhubaneswar,B2,1,721,1069,895,1.4,5,2.7,4,3,4.9,1285,2.83,568,3.3,Normal
ZRX12830,Hotel Silver Park,Ahmedabad,A,2,1917,2569,2243,2.4,3.7,4,2,1.1,4.6,834,3.16,276,3.6,Super Value Plus
ZRX12831,Saqlain Resorts,Nellore,B2,1,764,1120,942,4,2.3,1.7,3.6,2.3,1.1,1374,2.81,471,4.2,Standard
ZRX12832,Hotel Sri Krishna,Jaipur,A,1,1311,1791,1551,2.2,3.8,3.1,4.7,4.5,2.3,1714,3.31,727,2.3,Super Value Plus
ZRX12834,Hotel Plaza Inn,Aligarh,B1,1,832,1330,1081,4.6,2,4.6,2.1,1.4,2.1,1289,2.64,623,2.6,Normal
ZRX12835,Hotel Sai Plaza,Guwahati,B2,1,824,1111,967.5,4.6,2.5,1.4,4.1,2.3,3.9,1331,2.19,658,2.8,Standard
ZRX12837,Hotel Regal,Meerut,B1,1,997,1434,1215.5,1.4,1.5,3.1,2.3,4.1,1.3,1017,2.66,354,1.2,Standard
ZRX12838,"GRT Vibe,Kukatpally",Mysore,B2,1,714,1160,937,1.2,4,5,2.9,4.6,1.4,1361,3.26,295,2.6,Standard
ZRX12840,Calangute Grande,Kolkata,A1,3,2878,3491,3184.5,1.9,1.6,3.2,1.5,2.3,3.3,930,2.96,209,2.7,Normal
ZRX12842,Royal Mirage Boutique Morjim,Chennai,A1,1,1598,1838,1718,3.7,3.5,1.5,1.2,2.4,3.9,1049,2.87,116,1.5,Normal
ZRX12843,Citrus Goa,Mangalore,B2,4,2261,3945,3103,2.2,3.7,3.1,1.9,3.6,4.5,1166,3.47,384,4.5,Value Plus
ZRX12845,Jhampus Studios,Surat,A,1,1342,1657,1499.5,1,4.6,2.9,5,1.5,3.4,1191,2.44,22,1.6,Standard
ZRX12846,Hotel Lucky Star,Meerut,B1,1,1056,1479,1267.5,2.2,1.4,2.9,1.9,3,2,1316,2.52,331,1.8,Value
ZRX12847,Terra Paraiso Beach Resort,Jamnagar,B2,4,2790,2911,2850.5,1.4,3.7,4.1,4.8,4.9,1,1514,3.41,138,4.9,Standard
ZRX12848,The Golden Suites Calangute,Gwalior,A,3,2424,3991,3207.5,3.9,1.5,1.8,2.5,4.5,4.1,1008,3.31,138,1.1,Value Plus
ZRX12849,Swimming Pool Facing 1BHK apartment,Nagpur,A,3,2265,3574,2919.5,3.3,3.8,4.9,2.2,1.3,4.4,1244,3.83,122,2.3,Value
ZRX12851,Neelam's The Grand,Jaipur,A,4,4917,7787,6352,1.3,1.5,1.1,2.2,3.1,4.4,1107,3.58,104,4.7,Super Value Plus
ZRX12852,Budget Cheap Guest House Rooms in Goa,Jamnagar,B2,1,906,1111,1008.5,4.3,3.6,2.9,2.2,1.7,4.8,1247,2.36,426,3.6,Value
ZRX12853,World Choice Sunshine Beach Resorts,Bhilai,B2,3,1955,2191,2073,2.7,1.1,1.8,4.9,4.8,3.4,797,2.12,348,1.8,Value
ZRX12854,Palolem Beach Resort,Vishakapatnam,A,1,1326,1629,1477.5,3,3.9,4,4,3.4,1.8,1247,2.65,490,1.8,Standard
ZRX12857,Magic Forest,Srinagar,B2,1,704,1013,858.5,1.2,4.7,4.3,4.1,4,4.8,1325,2.35,478,3,Normal
ZRX12858,TripThrill Benaulim House,Hubli,B2,1,749,1054,901.5,2.8,3.7,3,3.5,4,2.7,1620,3.26,493,4.4,Normal
ZRX12861,Atlanta Beach Resort,Jabalpur,A,1,1477,1622,1549.5,4.2,1.1,2.7,2.5,1.5,4.4,1044,3.88,84,2.5,Super Value Plus
ZRX12862,All Seasons Beach Classic Resort,Rajkot,B1,2,1559,1802,1680.5,1.5,2.6,4.6,4.3,2.8,1.8,1090,2.77,66,4.5,Standard
ZRX12864,Villa Bomfim,Allahabad,B1,2,1450,1999,1724.5,3.9,3.2,3.5,4.5,1.5,2.6,1456,3.01,68,1.7,Value Plus
ZRX12865,SMILEY HOTELS RISHI BAGA,Kochi,B1,2,1649,1991,1820,1.2,2.8,1.4,3,3.4,4,1231,2.48,511,1.5,Value Plus
ZRX12866,Hotel Grand Liz,Tiruchirapalli,B2,1,816,1142,979,1.2,3.6,1.3,4.7,1.7,3.9,1236,2.6,133,1.4,Standard
ZRX12867,AGUIAR GUEST HOUSE,Delhi,A1,1,1512,2024,1768,3.6,1.4,3.8,4.6,4.8,2.9,1051,3.09,290,2.5,Standard
ZRX12868,Goan Heritage Apartment,Hubli,B2,1,809,1041,925,2.6,2,2.6,4.8,3.2,1.1,1425,3.21,653,2.7,Standard
ZRX12870,Hotel Travellers Inn,Chandigarh,B2,1,883,1135,1009,1.4,3.2,5,4.9,1.7,2.2,708,2.9,229,1.9,Value Plus
ZRX12871,SinQ Abode,Jammu,B2,3,1966,2126,2046,2.4,3.3,2.1,2.9,2.5,3.2,1574,3.01,400,4.1,Value
ZRX12872,Villa Calangute Phase 4,Ludhiana,B1,1,979,1338,1158.5,2.6,3.8,2.9,2.6,3,1.8,1277,3.07,242,1.8,Value
ZRX12874,LA VIDA Residency Suites Goa,Salem,B2,4,2345,3710,3027.5,1.5,1.2,2.2,3.8,1.6,2.7,1713,3.02,433,4.9,Value
ZRX12876,Beira Mar Alfran,Aurangabad,B2,2,1134,1673,1403.5,3.4,2.1,3.9,1.8,4.7,3.6,1512,2.95,701,1.6,Standard
ZRX12877,Ancora Beach Resort Goa,Patna,A,1,1307,1589,1448,2.1,2.4,2.5,1.7,2.2,4.2,977,3.98,257,4.3,Standard
ZRX12879,Casa Paradiso,Chandigarh,B2,1,910,1139,1024.5,1.9,4.7,2.5,3.7,3.7,4.6,1695,3.42,684,3.3,Super Value Plus
ZRX12880,Marina Bay Beach Resort,Vishakapatnam,A,3,2771,3531,3151,4,4.7,5,2.5,4.1,1.5,1416,3.41,654,2.3,Super Value Plus
ZRX12881,Calangute Beach Side,Surat,A,1,1457,1683,1570,4,3.3,4.6,1,2,4.3,1331,2.89,636,1.7,Value Plus
ZRX12882,Private 3 room Villa in Betalbatim,Gorakhpur,B2,1,702,1028,865,4,3,3.3,1.5,2.8,2,1201,2.82,273,4.3,Normal
ZRX12883,Lily Villa,Jamnagar,B2,1,830,1075,952.5,1.6,2.4,4.4,3.4,2.5,2.4,1029,3.32,328,3.5,Standard
ZRX12884,Wave Beach Hotel,Kannur,B2,2,1163,1723,1443,4.8,1,4.8,2.3,5,3,1458,2.69,409,4.8,Value
ZRX12885,"The International Centre, Goa",Bhilai,B2,3,1832,2322,2077,3.9,3.3,2.4,1.4,2.1,1.6,796,3.48,219,3.9,Value Plus
ZRX12886,Casa Melhor Luxurious 1BHk apartment Candolim,Bangalore,A1,1,1741,1810,1775.5,3.7,2.6,4.4,2.5,1.4,3.2,701,3.21,305,1.1,Standard
ZRX12887,The Park Calangute Goa,Dehradun,B2,4,2380,3404,2892,1.1,4.5,4.5,2.7,2.7,2.6,1329,3.42,183,3.3,Value
ZRX12888,Golden Tulip Goa,Aligarh,B1,4,2839,3779,3309,1.6,2,3.1,1,4.4,3,1126,3.43,86,1.2,Normal
ZRX12889,Lawande Beach Resort,Nagpur,A,1,1452,1578,1515,3.3,4.8,4.2,5,1.9,1.6,1615,2.73,780,1.8,Value Plus
ZRX12890,Casa Melhor Luxury 4BHK Penthouse,Varanasi,B1,2,1546,1754,1650,4.9,2.3,1.2,2.3,1,1.1,1630,2.77,468,2.5,Normal
ZRX12891,Sawli Guest House 1 Room,Mumbai,A1,1,1713,2061,1887,2.9,2,4.9,1.5,2.3,1.2,1034,2.75,274,1.4,Value
ZRX12892,Lui Beach Resort,Jodhpur,B2,1,995,1078,1036.5,4,4.5,4.6,4,3,3.3,1123,3.85,403,1.3,Super Value Plus
ZRX12893,"Goa Home Vacation - Independent Villa near Beach-Colva, Goa",Jamnagar,B2,1,887,1127,1007,1.4,1.3,1.5,4.2,3.7,3.4,1675,3.22,322,2.3,Value
ZRX12894,Samira Beach Resort,Kakinada,B2,2,1173,1652,1412.5,1.2,4.2,1.1,4,2.4,3,1535,2.66,151,3,Standard
ZRX12896,Private 10 room Apartment in Calangute,Vishakapatnam,A,1,1257,1701,1479,4.1,4.3,2.6,4.3,3.4,1.1,1290,3.03,368,1.1,Value
ZRX12897,Casa Melhor,Jodhpur,B2,1,872,1046,959,1.9,2,2.5,3.5,2.5,1.3,1974,3.15,942,3,Normal
ZRX12899,Granpas Inn / Hotel Bougainvillea,Chennai,A1,1,1607,2080,1843.5,2.8,3.5,1.4,3,4.1,3.8,1521,3.5,221,1.8,Value Plus
ZRX12902,Goa Clarks Serviced Apartments,Vishakapatnam,A,1,1207,1678,1442.5,2.4,3.8,3.3,3.1,3.1,4,824,3.29,314,2.1,Standard
ZRX12903,Sodder's Gloria Anne Beach Haven,Meerut,B1,3,2071,2829,2450,3.5,1.2,4.2,2.4,2,4.9,1162,2.64,554,1.2,Value
ZRX12905,Nelmar Nest Guest House,Thiruvananthapuram,B1,1,1186,1458,1322,4.9,2.1,1.9,1.4,1.8,1.9,1161,2.85,211,1.7,Value Plus
ZRX12906,Santana Beach Resort,Nagpur,A,3,2269,3798,3033.5,1.7,3.9,4.2,3.6,3.9,4,1136,3.02,182,4.6,Value Plus
ZRX12907,Henrys Place,Jabalpur,A,1,1225,1722,1473.5,2.6,1.3,1.8,2.8,1.3,1.3,1487,2.58,618,1.2,Normal
ZRX12909,Costa Del Sol Holiday Homes,Kannur,B2,1,948,1195,1071.5,3,4.7,2,3.6,1.7,3.5,700,2.57,262,3.2,Super Value Plus
ZRX12910,Nature Camp in close proximity to Mollem National Park,Varanasi,B1,1,895,1389,1142,4.5,5,2.1,3.4,4.4,2,1011,3.03,499,4.6,Value
ZRX12911,Vilo Villa Guest house,Pune,A,2,1989,2232,2110.5,4.2,3.8,3.8,1.7,1.9,3,813,3.42,105,2.5,Value Plus
ZRX12912,Casablanca Beach Resort,Jodhpur,B2,3,1731,2134,1932.5,4.2,3.6,1.5,4.1,1.9,4.2,859,3.57,69,4.9,Normal
ZRX12913,Yo Yo Goa The Apartment Hotel,Raipur,B2,1,836,1022,929,3.4,3.3,2.4,1.2,2.1,3.7,717,2.62,176,4.6,Normal
ZRX12915,Summers The Beach Hideaway,Anand,B1,1,962,1332,1147,3.2,2,4.2,1.4,4.9,4.3,1252,2.66,118,4.5,Standard
ZRX12916,Hotel Republica Goa,Rajkot,B1,1,804,1498,1151,3,4.8,4.2,1.2,1.5,4.6,1180,3.48,77,1.7,Value
ZRX12917,Moksh Holiday Homes,Delhi,A1,1,1508,2068,1788,1.1,5,4,3,3.9,2.6,1735,3.39,715,3.3,Standard
ZRX12918,Hotel La Flor,Chennai,A1,1,1771,1982,1876.5,4,2.9,3.4,2.1,3.1,3.6,1323,3.03,360,4.5,Value Plus
ZRX12919,Days Guest House,Bhopal,A,1,1453,1686,1569.5,1.2,1.8,4.6,1.4,2.9,3.6,1242,2.93,486,1.1,Value Plus
ZRX12920,Private 3 room Villa in Anjuna,Allahabad,B1,1,1161,1320,1240.5,2.7,4,4.7,4.9,2.9,1.9,733,2.31,186,4.4,Value Plus
ZRX12921,Bungalows,Jamnagar,B2,1,995,1155,1075,3.5,3.3,4.9,2.2,1.4,1.3,1381,3.52,323,3.8,Super Value Plus
ZRX12922,Colva Tavern,Aligarh,B1,1,1081,1312,1196.5,3.1,1.7,3.1,3.6,4.3,2.5,1350,3.03,183,1.2,Value Plus
ZRX12924,Casa Melhor luxury 1BHK Apartment,Agra,B1,1,921,1447,1184,4.3,3,2.9,2.7,4.4,1.4,1786,3.14,821,1.2,Value
ZRX12925,A family run budget guest house in Candolim,Srinagar,B2,1,840,1077,958.5,3,4.8,3.4,4.1,3.4,1.1,1406,3.18,671,2.3,Value
ZRX12926,Om Gravity Eco Resort,Surat,A,1,1294,1520,1407,4.7,2,3.1,3.9,5,2.8,1500,3.59,6,1.7,Normal
ZRX12927,Morjim Holiday,Patiala,B2,1,782,1083,932.5,1.5,3.6,2.2,4.2,3.2,2.7,1577,2.44,317,4.8,Normal
ZRX12928,The Ocean Park Resort,Kannur,B2,4,2308,3512,2910,1.9,3.7,2.9,1.1,2.4,3.4,1022,2.96,72,2.5,Standard
ZRX12929,Plaza Inn Goa,Hyderabad,A1,3,3138,3521,3329.5,3,4.2,2,1.1,1.3,3.4,873,2.97,197,1.3,Normal
ZRX12930,Sun Sea Resort Pvt Ltd,Gwalior,A,3,2361,3788,3074.5,3.2,3,2.9,2.6,1.4,1.4,1530,2.55,67,3.5,Standard
